countyfips,year,month,pdsi,spei,drought_vals,Water Level Depth,date
8063,2004,7,-2.73,1.08,3.0,,2004-07-01
8063,2004,8,-2.67,0.16,3.0,,2004-08-01
8063,2004,9,-2.17,0.34,3.0,,2004-09-01
8063,2004,10,-2.06,-0.27,3.0,,2004-10-01
8063,2004,11,-1.37,1.17,3.0,,2004-11-01
8063,2004,12,-1.42,-0.48,3.0,184.73,2004-12-01
8063,2005,1,-1.46,-0.41,3.0,,2005-01-01
8063,2005,2,-1.67,-1.1,3.0,,2005-02-01
8063,2005,3,-2.02,-0.45,3.0,,2005-03-01
8063,2005,4,-1.75,0.16,3.0,,2005-04-01
8063,2005,5,-2.1,-0.32,3.0,,2005-05-01
8063,2005,6,-1.94,0.36,2.0,,2005-06-01
8063,2005,7,-2.81,-1.29,1.0,,2005-07-01
8063,2005,8,-1.63,1.1,0.8,,2005-08-01
8063,2005,9,-2.55,-1.78,0.25,,2005-09-01
8063,2005,10,1.84,1.78,1.0,,2005-10-01
8063,2005,11,-0.14,-1.03,1.0,,2005-11-01
8063,2005,12,-0.27,-0.21,1.0,,2005-12-01
8063,2006,1,-0.54,-1.4,1.0,218.32,2006-01-01
8063,2006,2,-0.74,-0.68,1.0,,2006-02-01
8063,2006,3,-1.04,-0.28,1.75,,2006-03-01
8063,2006,4,-1.89,-1.88,2.25,,2006-04-01
8063,2006,5,-3.16,-1.03,3.0,,2006-05-01
8063,2006,6,-3.84,-0.39,3.75,,2006-06-01
8063,2006,7,-4.2,-0.74,3.0,,2006-07-01
8063,2006,8,-3.96,0.12,3.0,,2006-08-01
8063,2006,9,0.81,1.25,2.5,,2006-09-01
8063,2006,10,1.48,1.25,2.0,,2006-10-01
8063,2006,11,0.83,-1.14,2.0,,2006-11-01
8063,2006,12,1.97,2.06,1.75,,2006-12-01
8063,2007,1,2.05,1.09,0.0,,2007-01-01
8063,2007,2,0.01,0.18,0.0,,2007-02-01
8063,2007,3,-0.76,-1.56,0.0,196.28166666666667,2007-03-01
8063,2007,4,-0.05,0.92,0.0,209.31,2007-04-01
8063,2007,5,-0.41,-0.55,0.0,,2007-05-01
8063,2007,6,-0.68,-0.43,0.0,,2007-06-01
8063,2007,7,-0.68,-0.04,1.0,,2007-07-01
8063,2007,8,-0.18,0.24,1.0,,2007-08-01
8063,2007,9,-0.55,-0.46,1.0,,2007-09-01
8063,2007,10,-0.9,-0.64,1.0,,2007-10-01
8063,2007,11,-1.34,-1.08,1.0,,2007-11-01
8063,2007,12,0.77,1.67,1.0,,2007-12-01
8063,2008,1,-0.3,-0.66,1.0,,2008-01-01
8063,2008,2,-0.34,0.09,1.0,171.41000000000003,2008-02-01
8063,2008,3,-0.85,-0.59,1.0,112.99,2008-03-01
8063,2008,4,-0.9,-0.23,1.8,,2008-04-01
8063,2008,5,-1.67,-0.86,2.0,,2008-05-01
8063,2008,6,-2.21,-0.39,2.0,,2008-06-01
8063,2008,7,-2.43,-0.12,2.0,,2008-07-01
8063,2008,8,2.18,2.06,1.25,,2008-08-01
8063,2008,9,1.98,0.18,1.0,,2008-09-01
8063,2008,10,2.87,1.6,1.0,,2008-10-01
8063,2008,11,2.56,-0.7,1.0,,2008-11-01
8063,2008,12,2.22,0.26,1.0,,2008-12-01
8063,2009,1,1.71,-0.85,1.0,111.40000000000002,2009-01-01
8063,2009,2,1.53,-0.57,1.0,,2009-02-01
8063,2009,3,0.93,-0.37,1.0,,2009-03-01
8063,2009,4,1.71,0.8,1.0,205.22333333333336,2009-04-01
8063,2009,5,1.42,-0.2,0.75,166.3,2009-05-01
8063,2009,6,2.39,0.99,0.0,,2009-06-01
8063,2009,7,3.33,1.48,0.0,,2009-07-01
8063,2009,8,3.55,0.44,0.0,,2009-08-01
8063,2009,9,3.86,0.89,0.0,,2009-09-01
8063,2009,10,5.26,1.86,0.0,,2009-10-01
8063,2009,11,4.63,-0.7,0.0,,2009-11-01
8063,2009,12,4.43,0.67,0.0,,2009-12-01
8063,2010,1,3.75,-0.88,0.0,193.89499999999998,2010-01-01
8063,2010,2,3.47,0.15,0.0,160.64333333333335,2010-02-01
8063,2010,3,3.39,0.91,0.0,,2010-03-01
8063,2010,4,3.41,0.35,0.0,,2010-04-01
8063,2010,5,2.73,-0.1,0.0,,2010-05-01
8063,2010,6,2.19,-0.77,0.0,,2010-06-01
8063,2010,7,2.31,0.83,0.0,,2010-07-01
8063,2010,8,3.08,0.95,0.0,,2010-08-01
8063,2010,9,-0.64,-1.0,0.5,,2010-09-01
8063,2010,10,-0.93,-0.79,1.25,,2010-10-01
8063,2010,11,-1.18,-0.76,2.0,,2010-11-01
8063,2010,12,-1.19,-0.46,2.0,,2010-12-01
8063,2011,1,-1.08,0.48,2.0,192.64538461538461,2011-01-01
8063,2011,2,-0.9,0.53,2.0,185.15454545454546,2011-02-01
8063,2011,3,-1.23,-0.33,3.0,,2011-03-01
8063,2011,4,0.18,0.3,3.0,,2011-04-01
8063,2011,5,1.73,1.5,2.2,,2011-05-01
8063,2011,6,1.39,-0.48,0.0,,2011-06-01
8063,2011,7,1.7,-0.03,1.0,,2011-07-01
8063,2011,8,-0.04,-0.6,0.2,,2011-08-01
8063,2011,9,-0.04,0.17,0.75,,2011-09-01
8063,2011,10,0.13,-0.07,0.25,,2011-10-01
8063,2011,11,-0.18,-0.19,0.0,,2011-11-01
8063,2011,12,-0.15,0.4,0.0,,2011-12-01
8063,2012,1,-0.51,-1.47,0.0,,2012-01-01
8063,2012,2,0.51,1.48,0.0,,2012-02-01
8063,2012,3,-1.12,-1.83,1.0,,2012-03-01
8063,2012,4,-1.28,0.17,1.0,,2012-04-01
8063,2012,5,-2.83,-1.87,1.0,,2012-05-01
8063,2012,6,-4.4,-1.76,2.25,,2012-06-01
8063,2012,7,-4.85,-1.12,4.2,,2012-07-01
8063,2012,8,-5.88,-1.09,5.0,,2012-08-01
8063,2012,9,-5.79,-0.33,5.0,,2012-09-01
8063,2012,10,-5.4,-0.13,5.0,,2012-10-01
8063,2012,11,-5.63,-3.02,5.0,,2012-11-01
8063,2012,12,-4.97,0.62,5.0,,2012-12-01
8063,2013,1,-4.74,-0.42,5.0,,2013-01-01
8063,2013,2,-4.12,0.65,5.0,,2013-02-01
8063,2013,3,-3.43,0.87,5.0,,2013-03-01
8063,2013,4,-3.08,-0.03,5.0,,2013-04-01
8063,2013,5,-3.41,-0.39,4.25,,2013-05-01
8063,2013,6,-4.11,-0.81,4.0,,2013-06-01
8063,2013,7,-4.25,-0.38,4.0,,2013-07-01
8063,2013,8,-3.88,0.01,4.0,,2013-08-01
8063,2013,9,-2.1,1.83,3.5,,2013-09-01
8063,2013,10,-1.79,0.22,3.0,,2013-10-01
8063,2013,11,-1.95,-0.43,3.0,,2013-11-01
8063,2013,12,-2.04,-0.51,3.0,,2013-12-01
8063,2014,1,-1.63,1.19,3.0,193.26666666666665,2014-01-01
8063,2014,2,-1.27,0.7,3.0,54.2,2014-02-01
8063,2014,3,-1.74,-0.63,3.0,,2014-03-01
8063,2014,4,-2.09,-0.64,3.0,,2014-04-01
8063,2014,5,-2.5,-0.7,3.0,,2014-05-01
8063,2014,6,0.46,0.81,2.25,,2014-06-01
8063,2014,7,0.0,-0.06,2.0,,2014-07-01
8063,2014,8,1.24,0.68,2.0,,2014-08-01
8063,2014,9,1.13,0.06,2.0,,2014-09-01
8063,2014,10,-0.31,-0.41,1.25,,2014-10-01
8063,2014,11,-0.53,-0.14,1.0,,2014-11-01
8063,2014,12,0.63,1.55,1.0,,2014-12-01
8063,2015,1,-0.21,0.06,1.0,,2015-01-01
8063,2015,2,-0.05,1.04,1.0,170.55,2015-02-01
8063,2015,3,-0.91,-1.18,1.0,,2015-03-01
8063,2015,4,0.24,0.57,0.5,,2015-04-01
8063,2015,5,2.72,2.7,0.0,,2015-05-01
8063,2015,6,2.97,0.16,0.0,,2015-06-01
8063,2015,7,3.27,0.4,0.0,,2015-07-01
8063,2015,8,2.91,-0.76,0.0,,2015-08-01
8063,2015,9,2.05,-1.22,0.8,,2015-09-01
8063,2015,10,2.31,0.22,1.0,158.9,2015-10-01
8063,2015,11,2.63,1.16,1.0,,2015-11-01
8063,2015,12,2.41,-0.18,1.0,,2015-12-01
8063,2016,1,1.92,-0.85,1.0,,2016-01-01
8063,2016,2,2.1,0.86,1.0,,2016-02-01
8063,2016,3,1.48,-0.67,1.0,,2016-03-01
8063,2016,4,2.75,1.76,1.0,,2016-04-01
8063,2016,5,2.6,0.14,0.0,,2016-05-01
8063,2016,6,2.39,-0.39,0.0,,2016-06-01
8063,2016,7,2.45,-0.25,0.0,,2016-07-01
8063,2016,8,-0.34,-0.54,0.0,,2016-08-01
8063,2016,9,-0.46,0.09,0.0,,2016-09-01
8063,2016,10,-0.97,-2.14,0.25,,2016-10-01
8063,2016,11,-1.51,-1.38,2.0,,2016-11-01
8063,2016,12,-1.33,0.43,2.0,,2016-12-01
8065,2000,1,-0.74,1.15,0.5,,2000-01-01
8065,2000,2,-1.22,0.44,0.0,,2000-02-01
8065,2000,3,-0.08,0.58,0.0,,2000-03-01
8065,2000,4,-0.35,-0.85,0.0,7.22,2000-04-01
8065,2000,5,-1.37,-0.75,0.0,,2000-05-01
8065,2000,6,-1.71,0.02,0.75,,2000-06-01
8065,2000,7,-1.76,-0.06,1.0,,2000-07-01
8065,2000,8,-2.2,0.5,1.0,,2000-08-01
8065,2000,9,-2.61,0.29,1.0,,2000-09-01
8065,2000,10,0.87,-0.33,1.4,4.35,2000-10-01
8065,2000,11,0.69,-0.57,0.25,,2000-11-01
8065,2000,12,0.4,0.26,0.0,,2000-12-01
8065,2001,1,0.78,-0.74,0.0,,2001-01-01
8065,2001,2,0.74,-0.19,0.0,,2001-02-01
8065,2001,3,0.72,1.07,0.0,,2001-03-01
8065,2001,4,0.03,-0.22,0.0,,2001-04-01
8065,2001,5,0.88,0.06,0.0,,2001-05-01
8065,2001,6,0.61,-0.59,0.0,,2001-06-01
8065,2001,7,0.73,0.21,0.2,,2001-07-01
8065,2001,8,-0.49,1.25,0.0,,2001-08-01
8065,2001,9,-0.91,-0.25,0.0,,2001-09-01
8065,2001,10,-1.44,-0.97,0.0,,2001-10-01
8065,2001,11,-1.51,-0.03,0.0,,2001-11-01
8065,2001,12,-1.62,-0.58,0.0,,2001-12-01
8065,2002,1,-1.47,-0.87,0.8,,2002-01-01
8065,2002,2,-1.62,-0.85,1.75,,2002-02-01
8065,2002,3,-2.03,-0.53,2.75,,2002-03-01
8065,2002,4,-3.04,-2.25,3.0,,2002-04-01
8065,2002,5,-4.33,-1.5,3.75,,2002-05-01
8065,2002,6,-5.09,-2.3,4.0,,2002-06-01
8065,2002,7,-5.94,-1.28,4.0,,2002-07-01
8065,2002,8,-6.24,-1.25,4.0,,2002-08-01
8065,2002,9,-5.26,1.14,4.0,,2002-09-01
8065,2002,10,-4.35,0.77,4.0,,2002-10-01
8065,2002,11,-4.27,1.15,4.0,,2002-11-01
8065,2002,12,-3.92,-0.82,4.0,,2002-12-01
8065,2003,1,-3.99,-1.15,4.0,,2003-01-01
8065,2003,2,-3.34,0.43,4.0,,2003-02-01
8065,2003,3,-2.64,0.82,4.0,,2003-03-01
8065,2003,4,-2.79,-0.18,3.0,,2003-04-01
8065,2003,5,-3.25,-0.63,3.0,,2003-05-01
8065,2003,6,-2.19,1.0,3.0,,2003-06-01
8065,2003,7,-3.16,-1.81,3.0,,2003-07-01
8065,2003,8,-3.51,0.37,3.0,,2003-08-01
8065,2003,9,-3.32,0.69,2.2,,2003-09-01
8065,2003,10,-3.76,-2.49,2.0,,2003-10-01
8065,2003,11,-3.66,0.84,2.0,,2003-11-01
8065,2003,12,-3.57,-0.26,2.0,,2003-12-01
8065,2004,1,-3.32,-0.37,1.0,,2004-01-01
8065,2004,2,-2.8,-0.22,1.0,,2004-02-01
8065,2004,3,-3.57,-0.96,1.4,,2004-03-01
8065,2004,4,1.36,0.88,2.0,,2004-04-01
8065,2004,5,-1.5,-1.53,2.0,,2004-05-01
8065,2004,6,0.64,0.7,2.0,,2004-06-01
8065,2004,7,1.26,0.09,2.0,,2004-07-01
8065,2004,8,2.05,-0.61,2.0,,2004-08-01
8065,2004,9,1.96,0.53,2.0,,2004-09-01
8065,2004,10,1.59,-0.15,2.0,,2004-10-01
8065,2004,11,2.18,0.37,1.8,,2004-11-01
8065,2004,12,1.87,-0.63,1.0,,2004-12-01
8065,2005,1,2.36,0.45,1.0,,2005-01-01
8065,2005,2,2.0,-0.75,1.0,,2005-02-01
8065,2005,3,2.11,-0.72,1.0,,2005-03-01
8065,2005,4,2.18,-0.41,1.0,,2005-04-01
8065,2005,5,-0.21,-1.03,0.2,,2005-05-01
8065,2005,6,-0.06,0.84,0.0,,2005-06-01
8065,2005,7,-0.84,-1.61,0.0,,2005-07-01
8065,2005,8,-0.53,0.53,0.0,,2005-08-01
8065,2005,9,-1.01,0.11,0.0,,2005-09-01
8065,2005,10,0.8,1.25,0.0,,2005-10-01
8065,2005,11,-0.58,0.6,0.0,,2005-11-01
8065,2005,12,-0.75,0.78,0.0,,2005-12-01
8065,2006,1,-0.77,0.25,0.0,,2006-01-01
8065,2006,2,-1.14,-0.99,0.0,,2006-02-01
8065,2006,3,-1.39,-0.74,0.0,,2006-03-01
8065,2006,4,-2.36,-1.24,0.0,,2006-04-01
8065,2006,5,-3.44,-1.05,0.2,,2006-05-01
8065,2006,6,-4.38,-1.46,2.0,,2006-06-01
8065,2006,7,0.63,0.87,2.0,,2006-07-01
8065,2006,8,1.63,0.84,1.4,,2006-08-01
8065,2006,9,2.09,1.63,1.0,,2006-09-01
8065,2006,10,3.07,1.24,1.0,,2006-10-01
8065,2006,11,2.47,0.26,0.0,,2006-11-01
8065,2006,12,3.57,-0.05,0.25,,2006-12-01
8065,2007,1,3.45,-0.1,0.0,,2007-01-01
8065,2007,2,3.06,-0.24,0.0,,2007-02-01
8065,2007,3,2.1,-0.4,0.0,,2007-03-01
8065,2007,4,2.48,0.07,0.0,,2007-04-01
8065,2007,5,2.45,-0.02,0.0,,2007-05-01
8065,2007,6,2.56,-0.51,0.0,,2007-06-01
8065,2007,7,-0.27,-0.49,0.0,,2007-07-01
8065,2007,8,-0.06,1.08,0.0,,2007-08-01
8065,2007,9,-0.37,0.32,0.0,,2007-09-01
8065,2007,10,-0.74,0.18,0.0,,2007-10-01
8065,2007,11,-1.32,-1.28,0.0,,2007-11-01
8065,2007,12,0.61,1.47,0.0,,2007-12-01
8065,2008,1,0.59,0.61,0.0,,2008-01-01
8065,2008,2,0.59,1.49,0.0,,2008-02-01
8065,2008,3,-0.27,-0.24,0.0,,2008-03-01
8065,2008,4,-0.58,0.13,0.0,,2008-04-01
8065,2008,5,-1.4,0.66,0.0,,2008-05-01
8065,2008,6,-2.06,-0.61,0.0,,2008-06-01
8065,2008,7,-2.62,-0.81,0.0,,2008-07-01
8065,2008,8,1.61,0.23,0.5,,2008-08-01
8065,2008,9,0.93,-0.18,0.0,,2008-09-01
8065,2008,10,1.5,-0.39,0.0,,2008-10-01
8065,2008,11,-0.49,-0.4,0.0,,2008-11-01
8065,2008,12,-0.27,1.24,1.0,,2008-12-01
8065,2009,1,-0.55,0.33,1.0,,2009-01-01
8065,2009,2,-0.9,-0.32,1.0,,2009-02-01
8065,2009,3,-1.25,-0.37,1.0,,2009-03-01
8065,2009,4,-0.9,0.1,1.0,,2009-04-01
8065,2009,5,-1.43,0.65,0.75,,2009-05-01
8065,2009,6,-1.39,1.05,0.0,,2009-06-01
8065,2009,7,-0.77,-0.37,0.0,,2009-07-01
8065,2009,8,-1.42,-1.32,0.0,,2009-08-01
8065,2009,9,0.19,0.72,0.8,,2009-09-01
8065,2009,10,1.71,1.28,0.75,,2009-10-01
8065,2009,11,1.36,-1.02,0.0,,2009-11-01
8065,2009,12,1.33,0.4,0.0,,2009-12-01
8065,2010,1,1.15,-0.17,0.25,,2010-01-01
8065,2010,2,1.52,0.43,1.0,,2010-02-01
8065,2010,3,2.19,0.12,0.6,,2010-03-01
8065,2010,4,0.03,0.16,0.0,,2010-04-01
8065,2010,5,-0.51,0.48,0.0,,2010-05-01
8065,2010,6,-0.76,-0.03,0.0,,2010-06-01
8065,2010,7,0.86,-0.34,0.0,,2010-07-01
8065,2010,8,1.02,0.56,0.0,,2010-08-01
8065,2010,9,-0.65,-1.17,1.0,,2010-09-01
8065,2010,10,-1.1,0.86,1.0,,2010-10-01
8065,2010,11,-1.39,0.19,1.0,,2010-11-01
8065,2010,12,-1.5,0.86,0.0,,2010-12-01
8065,2011,1,-1.55,0.25,0.0,,2011-01-01
8065,2011,2,-1.29,0.41,0.0,,2011-02-01
8065,2011,3,-1.86,0.6,0.0,,2011-03-01
8065,2011,4,-2.34,0.83,0.0,,2011-04-01
8065,2011,5,-2.91,0.92,0.0,,2011-05-01
8065,2011,6,-3.77,-0.52,0.25,,2011-06-01
8065,2011,7,-4.06,-0.24,1.0,,2011-07-01
8065,2011,8,-4.35,-0.79,0.4,,2011-08-01
8065,2011,9,-4.26,-0.06,0.0,,2011-09-01
8065,2011,10,-3.77,0.91,0.0,,2011-10-01
8065,2011,11,-3.42,-0.24,0.0,,2011-11-01
8065,2011,12,-2.47,-0.59,0.0,,2011-12-01
8065,2012,1,-2.62,0.24,1.4,,2012-01-01
8065,2012,2,-2.3,0.37,2.0,,2012-02-01
8065,2012,3,-3.24,-1.92,2.0,,2012-03-01
8065,2012,4,-3.52,-1.55,3.0,,2012-04-01
8065,2012,5,-4.43,-0.91,3.0,,2012-05-01
8065,2012,6,-5.57,-2.68,3.75,,2012-06-01
8065,2012,7,-5.94,0.33,4.0,,2012-07-01
8065,2012,8,-6.58,0.42,4.0,,2012-08-01
8065,2012,9,-6.01,0.15,3.0,,2012-09-01
8065,2012,10,-5.69,-0.41,3.0,,2012-10-01
8065,2012,11,-5.98,-1.47,3.0,,2012-11-01
8065,2012,12,-5.41,0.37,3.0,,2012-12-01
8065,2013,1,-5.16,-0.25,3.6,,2013-01-01
8065,2013,2,-4.66,0.05,4.0,,2013-02-01
8065,2013,3,-4.6,0.43,4.0,,2013-03-01
8065,2013,4,-4.4,0.91,3.0,,2013-04-01
8065,2013,5,-4.86,1.01,2.0,,2013-05-01
8065,2013,6,-5.5,-1.56,2.0,,2013-06-01
8065,2013,7,-4.91,0.78,2.0,,2013-07-01
8065,2013,8,-4.31,0.04,2.0,,2013-08-01
8065,2013,9,-2.59,2.2,1.5,,2013-09-01
8065,2013,10,-2.53,0.21,1.0,,2013-10-01
8065,2013,11,-2.3,0.41,1.0,,2013-11-01
8065,2013,12,-2.39,0.04,1.0,,2013-12-01
8065,2014,1,-2.18,1.34,1.0,,2014-01-01
8065,2014,2,-2.0,0.72,1.0,,2014-02-01
8065,2014,3,-2.24,0.12,0.25,,2014-03-01
8065,2014,4,-2.24,-0.15,0.0,,2014-04-01
8065,2014,5,-2.71,0.68,0.0,,2014-05-01
8065,2014,6,-3.31,-1.05,0.0,,2014-06-01
8065,2014,7,0.81,0.29,0.0,,2014-07-01
8065,2014,8,0.43,0.53,0.0,,2014-08-01
8065,2014,9,0.12,0.39,0.0,,2014-09-01
8065,2014,10,0.32,-0.73,0.0,,2014-10-01
8065,2014,11,0.22,1.78,0.0,,2014-11-01
8065,2014,12,0.4,0.79,0.0,,2014-12-01
8065,2015,1,0.41,-0.59,0.0,,2015-01-01
8065,2015,2,1.08,0.34,0.0,,2015-02-01
8065,2015,3,-0.56,-0.84,0.0,,2015-03-01
8065,2015,4,-0.69,0.62,0.0,,2015-04-01
8065,2015,5,2.76,1.62,0.0,,2015-05-01
8065,2015,6,3.46,-0.3,0.0,,2015-06-01
8065,2015,7,3.87,0.45,0.0,,2015-07-01
8065,2015,8,3.83,-1.21,0.0,,2015-08-01
8065,2015,9,2.73,-1.14,0.4,,2015-09-01
8065,2015,10,3.05,-0.71,1.0,,2015-10-01
8065,2015,11,3.04,0.72,1.0,,2015-11-01
8065,2015,12,2.79,0.59,0.8,,2015-12-01
8065,2016,1,2.43,0.25,0.0,,2016-01-01
8065,2016,2,2.0,-0.37,0.0,,2016-02-01
8065,2016,3,1.18,-0.08,0.0,,2016-03-01
8065,2016,4,2.17,0.64,0.0,,2016-04-01
8065,2016,5,-0.17,0.43,0.0,,2016-05-01
8065,2016,6,0.28,-0.84,0.0,,2016-06-01
8065,2016,7,0.03,-1.2,0.0,,2016-07-01
8065,2016,8,0.24,1.24,0.0,,2016-08-01
8065,2016,9,-0.64,-1.01,0.0,,2016-09-01
8065,2016,10,-1.45,-1.45,0.0,,2016-10-01
8065,2016,11,-1.86,-0.82,1.0,,2016-11-01
8065,2016,12,-1.44,1.47,1.0,,2016-12-01
8067,2000,1,-2.43,0.16,0.75,,2000-01-01
8067,2000,2,-2.16,0.02,1.0,,2000-02-01
8067,2000,3,-1.52,1.31,0.25,,2000-03-01
8067,2000,4,-2.21,-1.16,0.0,,2000-04-01
8067,2000,5,-2.5,-1.8,0.2,,2000-05-01
8067,2000,6,-2.77,-0.98,1.0,,2000-06-01
8067,2000,7,-3.46,-1.56,1.75,,2000-07-01
8067,2000,8,-3.29,0.24,1.6,,2000-08-01
8067,2000,9,-3.05,-1.21,1.0,,2000-09-01
8067,2000,10,-2.86,1.2,1.8,,2000-10-01
8067,2000,11,-2.89,0.22,0.0,,2000-11-01
8067,2000,12,-3.09,-0.71,0.0,,2000-12-01
8067,2001,1,-3.46,0.46,0.0,,2001-01-01
8067,2001,2,-3.44,0.58,0.0,,2001-02-01
8067,2001,3,-3.42,0.02,0.0,,2001-03-01
8067,2001,4,-3.27,0.01,0.0,,2001-04-01
8067,2001,5,-3.06,-0.72,0.0,,2001-05-01
8067,2001,6,-3.18,-0.99,0.5,,2001-06-01
8067,2001,7,-3.19,-0.5,0.2,,2001-07-01
8067,2001,8,-2.65,0.75,0.0,,2001-08-01
8067,2001,9,-3.08,-1.8,0.0,,2001-09-01
8067,2001,10,-3.31,-0.84,0.2,,2001-10-01
8067,2001,11,-3.33,-0.08,1.0,,2001-11-01
8067,2001,12,-3.68,-0.61,1.0,,2001-12-01
8067,2002,1,-4.36,-1.73,1.2,,2002-01-01
8067,2002,2,-5.21,-1.62,2.0,,2002-02-01
8067,2002,3,-5.64,-0.74,2.75,,2002-03-01
8067,2002,4,-6.16,-2.02,3.4,,2002-04-01
8067,2002,5,-6.61,-1.68,4.25,,2002-05-01
8067,2002,6,-7.37,-3.08,5.0,,2002-06-01
8067,2002,7,-8.0,-1.26,5.0,,2002-07-01
8067,2002,8,-8.04,-1.72,5.0,,2002-08-01
8067,2002,9,-6.65,1.03,5.0,,2002-09-01
8067,2002,10,-5.7,0.52,4.2,,2002-10-01
8067,2002,11,-5.06,0.36,4.0,,2002-11-01
8067,2002,12,-5.06,-0.11,4.0,,2002-12-01
8067,2003,1,-5.4,-1.73,4.0,,2003-01-01
8067,2003,2,-4.77,1.18,4.0,,2003-02-01
8067,2003,3,-4.27,-0.12,4.0,,2003-03-01
8067,2003,4,-4.28,-1.03,4.0,,2003-04-01
8067,2003,5,-3.85,-1.15,4.0,,2003-05-01
8067,2003,6,-3.56,-0.59,4.0,,2003-06-01
8067,2003,7,-4.1,-2.11,4.0,,2003-07-01
8067,2003,8,-4.06,0.27,4.0,,2003-08-01
8067,2003,9,-3.39,0.66,3.4,,2003-09-01
8067,2003,10,-4.1,-1.31,3.25,98.58,2003-10-01
8067,2003,11,-3.34,1.15,4.0,,2003-11-01
8067,2003,12,-3.2,-0.35,3.4,,2003-12-01
8067,2004,1,-3.14,0.32,3.0,,2004-01-01
8067,2004,2,-2.7,1.09,3.0,,2004-02-01
8067,2004,3,-3.67,-2.11,2.0,,2004-03-01
8067,2004,4,-2.79,1.67,1.0,,2004-04-01
8067,2004,5,-3.23,-1.6,1.0,,2004-05-01
8067,2004,6,-3.21,-0.24,1.0,,2004-06-01
8067,2004,7,-3.34,-0.46,1.0,,2004-07-01
8067,2004,8,-3.71,-1.35,3.0,,2004-08-01
8067,2004,9,0.97,1.61,3.0,,2004-09-01
8067,2004,10,1.21,0.26,3.0,,2004-10-01
8067,2004,11,1.61,0.79,2.2,,2004-11-01
8067,2004,12,1.33,0.0,2.0,,2004-12-01
8067,2005,1,2.32,1.86,2.0,,2005-01-01
8067,2005,2,2.5,1.17,2.0,,2005-02-01
8067,2005,3,2.19,-0.2,1.0,,2005-03-01
8067,2005,4,1.83,0.39,0.75,,2005-04-01
8067,2005,5,1.37,-0.75,0.0,,2005-05-01
8067,2005,6,1.98,0.07,0.0,,2005-06-01
8067,2005,7,1.38,-1.94,0.25,,2005-07-01
8067,2005,8,1.25,0.0,0.4,,2005-08-01
8067,2005,9,1.53,0.84,0.5,,2005-09-01
8067,2005,10,1.68,0.6,0.0,,2005-10-01
8067,2005,11,-0.12,-1.29,0.0,,2005-11-01
8067,2005,12,-0.1,-0.91,0.0,,2005-12-01
8067,2006,1,-0.1,-0.31,1.6,,2006-01-01
8067,2006,2,-0.47,-1.74,2.0,,2006-02-01
8067,2006,3,-0.01,0.59,2.0,,2006-03-01
8067,2006,4,-0.68,-0.6,2.0,,2006-04-01
8067,2006,5,-1.42,-1.62,2.0,,2006-05-01
8067,2006,6,-2.11,-0.78,3.0,,2006-06-01
8067,2006,7,-0.01,0.91,3.0,,2006-07-01
8067,2006,8,0.11,0.21,2.0,,2006-08-01
8067,2006,9,0.94,0.94,2.0,,2006-09-01
8067,2006,10,2.33,1.3,2.0,,2006-10-01
8067,2006,11,2.39,-0.79,2.0,,2006-11-01
8067,2006,12,2.2,-0.27,2.0,,2006-12-01
8067,2007,1,2.13,-0.5,2.0,,2007-01-01
8067,2007,2,2.13,-0.51,2.0,,2007-02-01
8067,2007,3,-0.67,-0.91,2.25,,2007-03-01
8067,2007,4,-0.99,-0.28,3.0,,2007-04-01
8067,2007,5,-0.88,1.04,3.0,,2007-05-01
8067,2007,6,-1.2,-1.36,3.0,,2007-06-01
8067,2007,7,-1.4,0.43,3.0,,2007-07-01
8067,2007,8,-1.38,0.04,1.5,,2007-08-01
8067,2007,9,0.73,0.17,0.75,,2007-09-01
8067,2007,10,-0.07,-0.74,0.0,,2007-10-01
8067,2007,11,-1.1,-0.97,0.75,,2007-11-01
8067,2007,12,1.0,1.85,0.0,,2007-12-01
8067,2008,1,1.88,1.41,0.0,,2008-01-01
8067,2008,2,2.45,1.02,0.0,,2008-02-01
8067,2008,3,-0.26,-1.18,0.0,,2008-03-01
8067,2008,4,-0.38,-0.74,0.0,,2008-04-01
8067,2008,5,0.35,0.21,0.0,,2008-05-01
8067,2008,6,-0.15,-0.56,0.0,,2008-06-01
8067,2008,7,-0.5,0.14,0.0,,2008-07-01
8067,2008,8,-0.75,0.08,0.0,,2008-08-01
8067,2008,9,-0.92,-0.85,0.0,,2008-09-01
8067,2008,10,-1.4,-0.46,0.0,,2008-10-01
8067,2008,11,-1.74,-0.15,0.5,,2008-11-01
8067,2008,12,0.52,1.48,0.8,,2008-12-01
8067,2009,1,0.54,-0.63,0.0,,2009-01-01
8067,2009,2,0.45,-0.43,0.0,,2009-02-01
8067,2009,3,0.03,-1.25,0.0,,2009-03-01
8067,2009,4,0.19,-0.16,0.75,,2009-04-01
8067,2009,5,0.28,-0.02,0.75,,2009-05-01
8067,2009,6,1.11,1.38,0.0,,2009-06-01
8067,2009,7,-0.05,-1.7,0.0,,2009-07-01
8067,2009,8,-0.77,-1.29,0.25,,2009-08-01
8067,2009,9,-1.02,-0.22,1.4,,2009-09-01
8067,2009,10,-0.79,0.19,2.5,,2009-10-01
8067,2009,11,-1.45,-1.01,2.0,,2009-11-01
8067,2009,12,-1.38,0.63,2.0,,2009-12-01
8067,2010,1,-1.55,1.13,2.5,,2010-01-01
